,DateTime,CAISO_HourlyLoad,California_HourlyLoad
6184,2019-02-21 02:00:00-08:00,21929.0,26783
6185,2019-02-21 01:00:00-08:00,22505.0,27548
6186,2019-02-21 00:00:00-08:00,23397.0,28772
6187,2019-02-20 23:00:00-08:00,25133.0,30937
6188,2019-02-20 22:00:00-08:00,26556.0,32822
6189,2019-02-20 21:00:00-08:00,27905.0,34486
6190,2019-02-20 20:00:00-08:00,28219.0,34918
6191,2019-02-20 19:00:00-08:00,28155.0,34824
6192,2019-02-20 18:00:00-08:00,27096.0,33455
6193,2019-02-20 17:00:00-08:00,25398.0,31288
6194,2019-02-20 16:00:00-08:00,24596.0,30329
6195,2019-02-20 15:00:00-08:00,24615.0,30350
6196,2019-02-20 14:00:00-08:00,23924.0,29710
6197,2019-02-20 13:00:00-08:00,23185.0,29014
6198,2019-02-20 12:00:00-08:00,23044.0,28892
6199,2019-02-20 11:00:00-08:00,22822.0,28715
6200,2019-02-20 10:00:00-08:00,23402.0,29410
6201,2019-02-20 09:00:00-08:00,24331.0,30458
6202,2019-02-20 08:00:00-08:00,25530.0,31667
6203,2019-02-20 07:00:00-08:00,25827.0,31726
6204,2019-02-20 06:00:00-08:00,23963.0,29301
6205,2019-02-20 05:00:00-08:00,22248.0,27143
6206,2019-02-20 04:00:00-08:00,21320.0,26046
6207,2019-02-20 03:00:00-08:00,21419.0,26146
6208,2019-02-20 02:00:00-08:00,21826.0,26656
6209,2019-02-20 01:00:00-08:00,22240.0,27256
6210,2019-02-20 00:00:00-08:00,22844.0,28124
6211,2019-02-19 23:00:00-08:00,24122.0,29832
6212,2019-02-19 22:00:00-08:00,25828.0,31952
6213,2019-02-19 21:00:00-08:00,26983.0,33373
6214,2019-02-19 20:00:00-08:00,27482.0,33949
6215,2019-02-19 19:00:00-08:00,27219.0,33664
6216,2019-02-19 18:00:00-08:00,24586.0,30563
6217,2019-02-19 17:00:00-08:00,22134.0,27859
6218,2019-02-19 16:00:00-08:00,12197.0,17855
6219,2019-02-19 15:00:00-08:00,19684.0,25118
6220,2019-02-19 14:00:00-08:00,20020.0,25499
6221,2019-02-19 13:00:00-08:00,20252.0,25837
6222,2019-02-19 12:00:00-08:00,20783.0,26489
6223,2019-02-19 11:00:00-08:00,21447.0,27307
6224,2019-02-19 10:00:00-08:00,13519.0,19544
6225,2019-02-19 09:00:00-08:00,23665.0,29813
6226,2019-02-19 08:00:00-08:00,25613.0,31807
6227,2019-02-19 07:00:00-08:00,25597.0,31539
6228,2019-02-19 06:00:00-08:00,24078.0,29416
6229,2019-02-19 05:00:00-08:00,22697.0,27635
6230,2019-02-19 04:00:00-08:00,21985.0,26762
6231,2019-02-19 03:00:00-08:00,21753.0,26500
6232,2019-02-19 02:00:00-08:00,21826.0,26636
6233,2019-02-19 01:00:00-08:00,22099.0,27083
6234,2019-02-19 00:00:00-08:00,22898.0,28154
6235,2019-02-18 23:00:00-08:00,23936.0,29603
6236,2019-02-18 22:00:00-08:00,25394.0,31464
6237,2019-02-18 21:00:00-08:00,26518.0,32845
6238,2019-02-18 20:00:00-08:00,26779.0,33151
6239,2019-02-18 19:00:00-08:00,26131.0,32491
6240,2019-02-18 18:00:00-08:00,24897.0,30832
6241,2019-02-18 17:00:00-08:00,22619.0,28151
6242,2019-02-18 16:00:00-08:00,20992.0,26364
6243,2019-02-18 15:00:00-08:00,20153.0,25468
6244,2019-02-18 14:00:00-08:00,19641.0,24975
6245,2019-02-18 13:00:00-08:00,19510.0,24887
6246,2019-02-18 12:00:00-08:00,19802.0,25318
6247,2019-02-18 11:00:00-08:00,20257.0,25867
6248,2019-02-18 10:00:00-08:00,20829.0,26517
6249,2019-02-18 09:00:00-08:00,21463.0,27159
6250,2019-02-18 08:00:00-08:00,23107.0,28706
6251,2019-02-18 07:00:00-08:00,23664.0,29077
6252,2019-02-18 06:00:00-08:00,22235.0,27314
6253,2019-02-18 05:00:00-08:00,20965.0,25771
6254,2019-02-18 04:00:00-08:00,20495.0,25186
6255,2019-02-18 03:00:00-08:00,20398.0,25076
6256,2019-02-18 02:00:00-08:00,20469.0,25208
6257,2019-02-18 01:00:00-08:00,21089.0,26010
6258,2019-02-18 00:00:00-08:00,21858.0,27012
6259,2019-02-17 23:00:00-08:00,22739.0,28227
6260,2019-02-17 22:00:00-08:00,23936.0,29694
6261,2019-02-17 21:00:00-08:00,24579.0,30508
6262,2019-02-17 20:00:00-08:00,25044.0,31017
6263,2019-02-17 19:00:00-08:00,24971.0,30924
6264,2019-02-17 18:00:00-08:00,23795.0,29305
6265,2019-02-17 17:00:00-08:00,22069.0,27186
6266,2019-02-17 16:00:00-08:00,20331.0,25264
6267,2019-02-17 15:00:00-08:00,19949.0,24840
6268,2019-02-17 14:00:00-08:00,19510.0,24483
6269,2019-02-17 13:00:00-08:00,19543.0,24567
6270,2019-02-17 12:00:00-08:00,19254.0,24358
6271,2019-02-17 11:00:00-08:00,19261.0,24282
6272,2019-02-17 10:00:00-08:00,19555.0,24552
6273,2019-02-17 09:00:00-08:00,20191.0,25163
6274,2019-02-17 08:00:00-08:00,20271.0,25130
6275,2019-02-17 07:00:00-08:00,21169.0,25884
6276,2019-02-17 06:00:00-08:00,20451.0,25021
6277,2019-02-17 05:00:00-08:00,20128.0,24606
6278,2019-02-17 04:00:00-08:00,20190.0,24661
6279,2019-02-17 03:00:00-08:00,20395.0,24915
6280,2019-02-17 02:00:00-08:00,20416.0,25049
6281,2019-02-17 01:00:00-08:00,20998.0,25805
6282,2019-02-17 00:00:00-08:00,22239.0,27285
6283,2019-02-16 23:00:00-08:00,23091.0,28436
6284,2019-02-16 22:00:00-08:00,24183.0,29778
6285,2019-02-16 21:00:00-08:00,24834.0,30565
6286,2019-02-16 20:00:00-08:00,24832.0,30613
6287,2019-02-16 19:00:00-08:00,25116.0,30932
6288,2019-02-16 18:00:00-08:00,23702.0,29118
6289,2019-02-16 17:00:00-08:00,21370.0,26416
6290,2019-02-16 16:00:00-08:00,19300.0,24143
6291,2019-02-16 15:00:00-08:00,18681.0,23505
6292,2019-02-16 14:00:00-08:00,18501.0,23352
6293,2019-02-16 13:00:00-08:00,18918.0,23883
6294,2019-02-16 12:00:00-08:00,19347.0,24400
6295,2019-02-16 11:00:00-08:00,19962.0,25107
6296,2019-02-16 10:00:00-08:00,20124.0,25316
6297,2019-02-16 09:00:00-08:00,20790.0,25930
6298,2019-02-16 08:00:00-08:00,21929.0,26984
6299,2019-02-16 07:00:00-08:00,22526.0,27441
6300,2019-02-16 06:00:00-08:00,21627.0,26310
6301,2019-02-16 05:00:00-08:00,20721.0,25271
6302,2019-02-16 04:00:00-08:00,20332.0,24845
6303,2019-02-16 03:00:00-08:00,20254.0,24823
6304,2019-02-16 02:00:00-08:00,20641.0,25322
6305,2019-02-16 01:00:00-08:00,21585.0,26484
6306,2019-02-16 00:00:00-08:00,21721.0,26875
6307,2019-02-15 23:00:00-08:00,22652.0,28186
6308,2019-02-15 22:00:00-08:00,24344.0,30218
6309,2019-02-15 21:00:00-08:00,24640.0,30748
6310,2019-02-15 20:00:00-08:00,25146.0,31365
6311,2019-02-15 19:00:00-08:00,25548.0,31867
6312,2019-02-15 18:00:00-08:00,24670.0,30823
6313,2019-02-15 17:00:00-08:00,23296.0,29166
6314,2019-02-15 16:00:00-08:00,22191.0,27874
6315,2019-02-15 15:00:00-08:00,21739.0,27414
6316,2019-02-15 14:00:00-08:00,21567.0,27283
6317,2019-02-15 13:00:00-08:00,21518.0,27292
6318,2019-02-15 12:00:00-08:00,21340.0,27186
6319,2019-02-15 11:00:00-08:00,20966.0,26778
6320,2019-02-15 10:00:00-08:00,21603.0,27431
6321,2019-02-15 09:00:00-08:00,22431.0,28239
6322,2019-02-15 08:00:00-08:00,23174.0,28920
6323,2019-02-15 07:00:00-08:00,23108.0,28579
6324,2019-02-15 06:00:00-08:00,21277.0,26214
6325,2019-02-15 05:00:00-08:00,19970.0,24566
6326,2019-02-15 04:00:00-08:00,19883.0,24354
6327,2019-02-15 03:00:00-08:00,20125.0,24637
6328,2019-02-15 02:00:00-08:00,20312.0,24914
6329,2019-02-15 01:00:00-08:00,20853.0,25670
6330,2019-02-15 00:00:00-08:00,21333.0,26428
6331,2019-02-14 23:00:00-08:00,22516.0,27977
6332,2019-02-14 22:00:00-08:00,24057.0,29910
6333,2019-02-14 21:00:00-08:00,24920.0,31009
6334,2019-02-14 20:00:00-08:00,25618.0,31837
6335,2019-02-14 19:00:00-08:00,25874.0,32165
6336,2019-02-14 18:00:00-08:00,24873.0,30927
6337,2019-02-14 17:00:00-08:00,14023.0,19802
6338,2019-02-14 16:00:00-08:00,13850.0,19531
6339,2019-02-14 15:00:00-08:00,14145.0,19922
6340,2019-02-14 14:00:00-08:00,14616.0,20550
6341,2019-02-14 13:00:00-08:00,24977.0,31025
6342,2019-02-14 12:00:00-08:00,15095.0,21276
6343,2019-02-14 11:00:00-08:00,25800.0,31952
6344,2019-02-14 10:00:00-08:00,25643.0,31742
6345,2019-02-14 09:00:00-08:00,25249.0,31176
6346,2019-02-14 08:00:00-08:00,24776.0,30499
6347,2019-02-14 07:00:00-08:00,23968.0,29369
6348,2019-02-14 06:00:00-08:00,22653.0,27529
6349,2019-02-14 05:00:00-08:00,21853.0,26456
6350,2019-02-14 04:00:00-08:00,21555.0,26053
6351,2019-02-14 03:00:00-08:00,21602.0,26117
6352,2019-02-14 02:00:00-08:00,21889.0,26506
6353,2019-02-14 01:00:00-08:00,22333.0,27171
6354,2019-02-14 00:00:00-08:00,23025.0,28159
6355,2019-02-13 23:00:00-08:00,24052.0,29616
6356,2019-02-13 22:00:00-08:00,25167.0,31196
6357,2019-02-13 21:00:00-08:00,25946.0,32260
6358,2019-02-13 20:00:00-08:00,26321.0,32758
6359,2019-02-13 19:00:00-08:00,26504.0,33043
6360,2019-02-13 18:00:00-08:00,26121.0,32550
6361,2019-02-13 17:00:00-08:00,25222.0,31420
6362,2019-02-13 16:00:00-08:00,24878.0,30958
6363,2019-02-13 15:00:00-08:00,24732.0,30815
6364,2019-02-13 14:00:00-08:00,14112.0,20175
6365,2019-02-13 13:00:00-08:00,24438.0,30579
6366,2019-02-13 12:00:00-08:00,24059.0,30194
6367,2019-02-13 11:00:00-08:00,23928.0,30090
6368,2019-02-13 10:00:00-08:00,14012.0,20132
6369,2019-02-13 09:00:00-08:00,24590.0,30603
6370,2019-02-13 08:00:00-08:00,24109.0,29952
6371,2019-02-13 07:00:00-08:00,22871.0,28352
6372,2019-02-13 06:00:00-08:00,21513.0,26436
6373,2019-02-13 05:00:00-08:00,20340.0,24925
6374,2019-02-13 04:00:00-08:00,19813.0,24316
6375,2019-02-13 03:00:00-08:00,19632.0,24182
6376,2019-02-13 02:00:00-08:00,20238.0,24900
6377,2019-02-13 01:00:00-08:00,21053.0,25918
6378,2019-02-13 00:00:00-08:00,21635.0,26789
6379,2019-02-12 23:00:00-08:00,23210.0,28799
6380,2019-02-12 22:00:00-08:00,25378.0,31423
6381,2019-02-12 21:00:00-08:00,26510.0,32830
6382,2019-02-12 20:00:00-08:00,26847.0,33285
6383,2019-02-12 19:00:00-08:00,27202.0,33717
6384,2019-02-12 18:00:00-08:00,26264.0,32613
6385,2019-02-12 17:00:00-08:00,24453.0,30463
6386,2019-02-12 16:00:00-08:00,23511.0,29430
6387,2019-02-12 15:00:00-08:00,22470.0,28396
6388,2019-02-12 14:00:00-08:00,21156.0,27071
6389,2019-02-12 13:00:00-08:00,20615.0,26503
6390,2019-02-12 12:00:00-08:00,20787.0,26744
6391,2019-02-12 11:00:00-08:00,21527.0,27552
6392,2019-02-12 10:00:00-08:00,22304.0,28400
6393,2019-02-12 09:00:00-08:00,23337.0,29488
6394,2019-02-12 08:00:00-08:00,24697.0,30828
6395,2019-02-12 07:00:00-08:00,24462.0,30323
6396,2019-02-12 06:00:00-08:00,22435.0,27700
6397,2019-02-12 05:00:00-08:00,20730.0,25603
6398,2019-02-12 04:00:00-08:00,20011.0,24758
6399,2019-02-12 03:00:00-08:00,19873.0,24619
6400,2019-02-12 02:00:00-08:00,20103.0,24943
6401,2019-02-12 01:00:00-08:00,20562.0,25572
6402,2019-02-12 00:00:00-08:00,21412.0,26711
6403,2019-02-11 23:00:00-08:00,23047.0,28756
6404,2019-02-11 22:00:00-08:00,24811.0,30957
6405,2019-02-11 21:00:00-08:00,26141.0,32530
6406,2019-02-11 20:00:00-08:00,26574.0,33027
6407,2019-02-11 19:00:00-08:00,26696.0,33140
6408,2019-02-11 18:00:00-08:00,25092.0,31190
6409,2019-02-11 17:00:00-08:00,21359.0,27052
6410,2019-02-11 16:00:00-08:00,20407.0,25940
6411,2019-02-11 15:00:00-08:00,19794.0,25309
6412,2019-02-11 14:00:00-08:00,19480.0,25050
6413,2019-02-11 13:00:00-08:00,19633.0,25278
6414,2019-02-11 12:00:00-08:00,19987.0,25772
6415,2019-02-11 11:00:00-08:00,20975.0,26900
6416,2019-02-11 10:00:00-08:00,21671.0,27755
6417,2019-02-11 09:00:00-08:00,23056.0,29199
6418,2019-02-11 08:00:00-08:00,24891.0,30955
6419,2019-02-11 07:00:00-08:00,25390.0,31176
6420,2019-02-11 06:00:00-08:00,22719.0,27937
6421,2019-02-11 05:00:00-08:00,20316.0,25148
6422,2019-02-11 04:00:00-08:00,19181.0,23846
6423,2019-02-11 03:00:00-08:00,18755.0,23403
6424,2019-02-11 02:00:00-08:00,18725.0,23442
6425,2019-02-11 01:00:00-08:00,19415.0,24278
6426,2019-02-11 00:00:00-08:00,20570.0,25683
6427,2019-02-10 23:00:00-08:00,22052.0,27531
6428,2019-02-10 22:00:00-08:00,23166.0,29009
6429,2019-02-10 21:00:00-08:00,24271.0,30277
6430,2019-02-10 20:00:00-08:00,24865.0,30944
6431,2019-02-10 19:00:00-08:00,25080.0,31133
6432,2019-02-10 18:00:00-08:00,23587.0,29227
6433,2019-02-10 17:00:00-08:00,20314.0,25566
6434,2019-02-10 16:00:00-08:00,18302.0,23428
6435,2019-02-10 15:00:00-08:00,17641.0,22777
6436,2019-02-10 14:00:00-08:00,17150.0,22265
6437,2019-02-10 13:00:00-08:00,17439.0,22506
6438,2019-02-10 12:00:00-08:00,17305.0,22402
6439,2019-02-10 11:00:00-08:00,17454.0,22569
6440,2019-02-10 10:00:00-08:00,17934.0,22931
6441,2019-02-10 09:00:00-08:00,18334.0,23260
6442,2019-02-10 08:00:00-08:00,19528.0,24309
6443,2019-02-10 07:00:00-08:00,20274.0,24938
6444,2019-02-10 06:00:00-08:00,19428.0,23932
6445,2019-02-10 05:00:00-08:00,18744.0,23160
6446,2019-02-10 04:00:00-08:00,18408.0,22786
6447,2019-02-10 03:00:00-08:00,18705.0,23138
6448,2019-02-10 02:00:00-08:00,19405.0,23957
6449,2019-02-10 01:00:00-08:00,20131.0,24864
6450,2019-02-10 00:00:00-08:00,21154.0,26156
6451,2019-02-09 23:00:00-08:00,22505.0,27822
6452,2019-02-09 22:00:00-08:00,23623.0,29229
6453,2019-02-09 21:00:00-08:00,24644.0,30416
6454,2019-02-09 20:00:00-08:00,25049.0,30906
6455,2019-02-09 19:00:00-08:00,25567.0,31469
6456,2019-02-09 18:00:00-08:00,24260.0,29880
6457,2019-02-09 17:00:00-08:00,21103.0,26347
6458,2019-02-09 16:00:00-08:00,19311.0,24412
6459,2019-02-09 15:00:00-08:00,18368.0,23471
6460,2019-02-09 14:00:00-08:00,18365.0,23545
6461,2019-02-09 13:00:00-08:00,18956.0,24227
6462,2019-02-09 12:00:00-08:00,19329.0,24674
6463,2019-02-09 11:00:00-08:00,20348.0,25696
6464,2019-02-09 10:00:00-08:00,21281.0,26582
6465,2019-02-09 09:00:00-08:00,22371.0,27610
6466,2019-02-09 08:00:00-08:00,22332.0,27418
6467,2019-02-09 07:00:00-08:00,22121.0,27011
6468,2019-02-09 06:00:00-08:00,21342.0,26016
6469,2019-02-09 05:00:00-08:00,20745.0,25274
6470,2019-02-09 04:00:00-08:00,20569.0,25073
6471,2019-02-09 03:00:00-08:00,20839.0,25429
6472,2019-02-09 02:00:00-08:00,21156.0,25871
6473,2019-02-09 01:00:00-08:00,21770.0,26678
6474,2019-02-09 00:00:00-08:00,22523.0,27730
6475,2019-02-08 23:00:00-08:00,24184.0,29752
6476,2019-02-08 22:00:00-08:00,25491.0,31363
6477,2019-02-08 21:00:00-08:00,26734.0,32828
6478,2019-02-08 20:00:00-08:00,27190.0,33383
6479,2019-02-08 19:00:00-08:00,27618.0,33868
6480,2019-02-08 18:00:00-08:00,26521.0,32578
6481,2019-02-08 17:00:00-08:00,23865.0,29613
6482,2019-02-08 16:00:00-08:00,21818.0,27579
6483,2019-02-08 15:00:00-08:00,20916.0,26871
6484,2019-02-08 14:00:00-08:00,20986.0,26962
6485,2019-02-08 13:00:00-08:00,20791.0,26594
6486,2019-02-08 12:00:00-08:00,21155.0,27107
6487,2019-02-08 11:00:00-08:00,21997.0,28095
6488,2019-02-08 10:00:00-08:00,22882.0,28811
6489,2019-02-08 09:00:00-08:00,24337.0,30378
6490,2019-02-08 08:00:00-08:00,26334.0,32385
6491,2019-02-08 07:00:00-08:00,26795.0,32571
6492,2019-02-08 06:00:00-08:00,24305.0,29475
6493,2019-02-08 05:00:00-08:00,22640.0,27466
6494,2019-02-08 04:00:00-08:00,21854.0,26550
6495,2019-02-08 03:00:00-08:00,21668.0,26373
6496,2019-02-08 02:00:00-08:00,22001.0,26805
6497,2019-02-08 01:00:00-08:00,22671.0,27644
6498,2019-02-08 00:00:00-08:00,24185.0,29450
6499,2019-02-07 23:00:00-08:00,25713.0,31402
6500,2019-02-07 22:00:00-08:00,27461.0,33539
6501,2019-02-07 21:00:00-08:00,29032.0,35353
6502,2019-02-07 20:00:00-08:00,29442.0,35826
6503,2019-02-07 19:00:00-08:00,29479.0,35863
6504,2019-02-07 18:00:00-08:00,27690.0,33777
6505,2019-02-07 17:00:00-08:00,24691.0,30401
6506,2019-02-07 16:00:00-08:00,21827.0,27797
6507,2019-02-07 15:00:00-08:00,20982.0,27061
6508,2019-02-07 14:00:00-08:00,20909.0,26932
6509,2019-02-07 13:00:00-08:00,21254.0,27153
6510,2019-02-07 12:00:00-08:00,21632.0,27447
6511,2019-02-07 11:00:00-08:00,22194.0,28177
6512,2019-02-07 10:00:00-08:00,20202.0,26350
6513,2019-02-07 09:00:00-08:00,20316.0,26559
6514,2019-02-07 08:00:00-08:00,21975.0,28207
6515,2019-02-07 07:00:00-08:00,19702.0,25702
6516,2019-02-07 06:00:00-08:00,18176.0,23534
6517,2019-02-07 05:00:00-08:00,17108.0,22079
6518,2019-02-07 04:00:00-08:00,16725.0,21541
6519,2019-02-07 03:00:00-08:00,16734.0,21547
6520,2019-02-07 02:00:00-08:00,16887.0,21782
6521,2019-02-07 01:00:00-08:00,17361.0,22412
6522,2019-02-07 00:00:00-08:00,17990.0,23335
6523,2019-02-06 23:00:00-08:00,18977.0,24732
6524,2019-02-06 22:00:00-08:00,19904.0,26063
6525,2019-02-06 21:00:00-08:00,20608.0,27009
6526,2019-02-06 20:00:00-08:00,20843.0,27312
6527,2019-02-06 19:00:00-08:00,20891.0,27371
6528,2019-02-06 18:00:00-08:00,19859.0,25970
6529,2019-02-06 17:00:00-08:00,20778.0,26472
6530,2019-02-06 16:00:00-08:00,20987.0,26544
6531,2019-02-06 15:00:00-08:00,20340.0,26074
6532,2019-02-06 14:00:00-08:00,20347.0,26111
6533,2019-02-06 13:00:00-08:00,20404.0,26235
6534,2019-02-06 12:00:00-08:00,20853.0,26823
6535,2019-02-06 11:00:00-08:00,21778.0,27641
6536,2019-02-06 10:00:00-08:00,22816.0,28833
6537,2019-02-06 09:00:00-08:00,24084.0,30248
6538,2019-02-06 08:00:00-08:00,26341.0,32535
6539,2019-02-06 07:00:00-08:00,26360.0,32260
6540,2019-02-06 06:00:00-08:00,,29125
6541,2019-02-06 05:00:00-08:00,21305.0,26219
6542,2019-02-06 04:00:00-08:00,20273.0,25050
6543,2019-02-06 03:00:00-08:00,20050.0,24813
6544,2019-02-06 02:00:00-08:00,20237.0,25089
6545,2019-02-06 01:00:00-08:00,20826.0,25830
6546,2019-02-06 00:00:00-08:00,23060.0,28361
6547,2019-02-05 23:00:00-08:00,24672.0,30368
6548,2019-02-05 22:00:00-08:00,23093.0,29216
6549,2019-02-05 21:00:00-08:00,23832.0,30225
6550,2019-02-05 20:00:00-08:00,23945.0,30402
6551,2019-02-05 19:00:00-08:00,23943.0,30411
6552,2019-02-05 18:00:00-08:00,23019.0,29175
6553,2019-02-05 17:00:00-08:00,21462.0,27160
6554,2019-02-05 16:00:00-08:00,20950.0,26482
6555,2019-02-05 15:00:00-08:00,19945.0,25445
6556,2019-02-05 14:00:00-08:00,17037.0,22572
6557,2019-02-05 13:00:00-08:00,20779.0,26416
6558,2019-02-05 12:00:00-08:00,21987.0,27792
6559,2019-02-05 11:00:00-08:00,18400.0,24246
6560,2019-02-05 10:00:00-08:00,23877.0,29818
6561,2019-02-05 09:00:00-08:00,24476.0,30422
6562,2019-02-05 08:00:00-08:00,25627.0,31520
6563,2019-02-05 07:00:00-08:00,25471.0,31046
6564,2019-02-05 06:00:00-08:00,23103.0,28065
6565,2019-02-05 05:00:00-08:00,21007.0,25618
6566,2019-02-05 04:00:00-08:00,20308.0,24792
6567,2019-02-05 03:00:00-08:00,20202.0,24713
6568,2019-02-05 02:00:00-08:00,20536.0,25135
6569,2019-02-05 01:00:00-08:00,21150.0,25942
6570,2019-02-05 00:00:00-08:00,22157.0,27242
6571,2019-02-04 23:00:00-08:00,23990.0,29488
6572,2019-02-04 22:00:00-08:00,25999.0,31926
6573,2019-02-04 21:00:00-08:00,24866.0,31080
6574,2019-02-04 20:00:00-08:00,28044.0,34393
6575,2019-02-04 19:00:00-08:00,28282.0,34693
6576,2019-02-04 18:00:00-08:00,27720.0,33912
6577,2019-02-04 17:00:00-08:00,26031.0,31787
6578,2019-02-04 16:00:00-08:00,24643.0,30235
6579,2019-02-04 15:00:00-08:00,24426.0,30102
6580,2019-02-04 14:00:00-08:00,24587.0,30301
6581,2019-02-04 13:00:00-08:00,25215.0,30984
6582,2019-02-04 12:00:00-08:00,25318.0,31224
6583,2019-02-04 11:00:00-08:00,25583.0,31520
6584,2019-02-04 10:00:00-08:00,25625.0,31395
6585,2019-02-04 09:00:00-08:00,25381.0,31070
6586,2019-02-04 08:00:00-08:00,25325.0,30915
6587,2019-02-04 07:00:00-08:00,24277.0,29539
6588,2019-02-04 06:00:00-08:00,21944.0,26639
6589,2019-02-04 05:00:00-08:00,20282.0,24655
6590,2019-02-04 04:00:00-08:00,19670.0,23885
6591,2019-02-04 03:00:00-08:00,19534.0,23740
6592,2019-02-04 02:00:00-08:00,19860.0,24130
6593,2019-02-04 01:00:00-08:00,20577.0,24984
6594,2019-02-04 00:00:00-08:00,21327.0,25991
6595,2019-02-03 23:00:00-08:00,22807.0,27843
6596,2019-02-03 22:00:00-08:00,24119.0,29520
6597,2019-02-03 21:00:00-08:00,24907.0,30513
6598,2019-02-03 20:00:00-08:00,24922.0,30547
6599,2019-02-03 19:00:00-08:00,25010.0,30627
6600,2019-02-03 18:00:00-08:00,24269.0,29687
6601,2019-02-03 17:00:00-08:00,22585.0,27628
6602,2019-02-03 16:00:00-08:00,21680.0,26634
6603,2019-02-03 15:00:00-08:00,21327.0,26651
6604,2019-02-03 14:00:00-08:00,21225.0,26800
6605,2019-02-03 13:00:00-08:00,21211.0,26822
6606,2019-02-03 12:00:00-08:00,21239.0,26849
6607,2019-02-03 11:00:00-08:00,21017.0,26604
6608,2019-02-03 10:00:00-08:00,20901.0,26373
6609,2019-02-03 09:00:00-08:00,20556.0,25537
6610,2019-02-03 08:00:00-08:00,20285.0,24866
6611,2019-02-03 07:00:00-08:00,20126.0,24597
6612,2019-02-03 06:00:00-08:00,19710.0,24001
6613,2019-02-03 05:00:00-08:00,19358.0,23568
6614,2019-02-03 04:00:00-08:00,19435.0,23639
6615,2019-02-03 03:00:00-08:00,19807.0,24066
6616,2019-02-03 02:00:00-08:00,20466.0,24848
6617,2019-02-03 01:00:00-08:00,21383.0,25955
6618,2019-02-03 00:00:00-08:00,22427.0,27264
6619,2019-02-02 23:00:00-08:00,24069.0,29211
6620,2019-02-02 22:00:00-08:00,25077.0,30513
6621,2019-02-02 21:00:00-08:00,25557.0,31196
6622,2019-02-02 20:00:00-08:00,25911.0,31672
6623,2019-02-02 19:00:00-08:00,26229.0,32061
6624,2019-02-02 18:00:00-08:00,25495.0,31144
6625,2019-02-02 17:00:00-08:00,24198.0,29515
6626,2019-02-02 16:00:00-08:00,24024.0,29202
6627,2019-02-02 15:00:00-08:00,23650.0,28889
6628,2019-02-02 14:00:00-08:00,23618.0,29029
6629,2019-02-02 13:00:00-08:00,23888.0,29433
6630,2019-02-02 12:00:00-08:00,23730.0,29339
6631,2019-02-02 11:00:00-08:00,23771.0,29261
6632,2019-02-02 10:00:00-08:00,23385.0,28688
6633,2019-02-02 09:00:00-08:00,22731.0,27822
6634,2019-02-02 08:00:00-08:00,21974.0,26747
6635,2019-02-02 07:00:00-08:00,21288.0,25838
6636,2019-02-02 06:00:00-08:00,,24001
6637,2019-02-02 05:00:00-08:00,19976.0,24157
6638,2019-02-02 04:00:00-08:00,19826.0,24005
6639,2019-02-02 03:00:00-08:00,20081.0,24344
6640,2019-02-02 02:00:00-08:00,20460.0,24848
6641,2019-02-02 01:00:00-08:00,21338.0,25921
6642,2019-02-02 00:00:00-08:00,22584.0,27433
6643,2019-02-01 23:00:00-08:00,24245.0,29459
6644,2019-02-01 22:00:00-08:00,25862.0,31396
6645,2019-02-01 21:00:00-08:00,26881.0,32659
6646,2019-02-01 20:00:00-08:00,27383.0,33323
6647,2019-02-01 19:00:00-08:00,27756.0,33823
6648,2019-02-01 18:00:00-08:00,27228.0,33233
6649,2019-02-01 17:00:00-08:00,25855.0,31509
6650,2019-02-01 16:00:00-08:00,24314.0,29855
6651,2019-02-01 15:00:00-08:00,23234.0,28687
6652,2019-02-01 14:00:00-08:00,22718.0,28191
6653,2019-02-01 13:00:00-08:00,22109.0,27598
6654,2019-02-01 12:00:00-08:00,22378.0,27943
6655,2019-02-01 11:00:00-08:00,22350.0,27963
6656,2019-02-01 10:00:00-08:00,22487.0,28016
6657,2019-02-01 09:00:00-08:00,23225.0,28768
6658,2019-02-01 08:00:00-08:00,25043.0,30534
6659,2019-02-01 07:00:00-08:00,24722.0,29954
6660,2019-02-01 06:00:00-08:00,22416.0,27055
6661,2019-02-01 05:00:00-08:00,20426.0,24730
6662,2019-02-01 04:00:00-08:00,19857.0,24034
6663,2019-02-01 03:00:00-08:00,20190.0,24401
6664,2019-02-01 02:00:00-08:00,20703.0,25011
6665,2019-02-01 01:00:00-08:00,21422.0,25936
6666,2019-02-01 00:00:00-08:00,22712.0,27557
6667,2019-01-31 23:00:00-08:00,24166.0,29411
6668,2019-01-31 22:00:00-08:00,25804.0,31525
6669,2019-01-31 21:00:00-08:00,27128.0,33147
6670,2019-01-31 20:00:00-08:00,27923.0,34066
6671,2019-01-31 19:00:00-08:00,28404.0,34639
6672,2019-01-31 18:00:00-08:00,27382.0,33454
6673,2019-01-31 17:00:00-08:00,25835.0,31535
6674,2019-01-31 16:00:00-08:00,24864.0,30400
6675,2019-01-31 15:00:00-08:00,24744.0,30329
6676,2019-01-31 14:00:00-08:00,25358.0,31062
6677,2019-01-31 13:00:00-08:00,25095.0,30856
6678,2019-01-31 12:00:00-08:00,24690.0,30507
6679,2019-01-31 11:00:00-08:00,24844.0,30687
6680,2019-01-31 10:00:00-08:00,24727.0,30467
6681,2019-01-31 09:00:00-08:00,25269.0,30877
6682,2019-01-31 08:00:00-08:00,25419.0,30976
