DateTime,CA_CustomerCount
2010-08-14,14919857.677419355
2010-08-15,14919236.806451613
2010-08-16,14918615.935483871
2010-08-17,14917995.064516129
2010-08-18,14917374.193548387
2010-08-19,14916753.322580645
2010-08-20,14916132.451612903
2010-08-21,14915511.58064516
2010-08-22,14914890.709677419
2010-08-23,14914269.838709677
2010-08-24,14913648.967741935
2010-08-25,14913028.096774194
2010-08-26,14912407.225806452
2010-08-27,14911786.35483871
2010-08-28,14911165.483870968
2010-08-29,14910544.612903226
2010-08-30,14909923.741935484
2010-08-31,14909302.870967742
2010-09-01,14908682.0
2010-09-02,14913611.733333332
2010-09-03,14918541.466666667
2010-09-04,14923471.2
2010-09-05,14928400.933333334
2010-09-06,14933330.666666666
2010-09-07,14938260.4
2010-09-08,14943190.133333333
2010-09-09,14948119.866666667
2010-09-10,14953049.6
2010-09-11,14957979.333333334
2010-09-12,14962909.066666666
2010-09-13,14967838.8
2010-09-14,14972768.533333333
2010-09-15,14977698.266666668
2010-09-16,14982628.0
2010-09-17,14987557.733333332
2010-09-18,14992487.466666667
2010-09-19,14997417.2
2010-09-20,15002346.933333334
2010-09-21,15007276.666666666
2010-09-22,15012206.4
2010-09-23,15017136.133333333
2010-09-24,15022065.866666667
2010-09-25,15026995.6
2010-09-26,15031925.333333334
2010-09-27,15036855.066666666
2010-09-28,15041784.8
2010-09-29,15046714.533333333
2010-09-30,15051644.266666668
2010-10-01,15056574.0
2010-10-02,15039580.129032258
2010-10-03,15022586.258064516
2010-10-04,15005592.387096774
2010-10-05,14988598.516129032
2010-10-06,14971604.64516129
2010-10-07,14954610.774193548
2010-10-08,14937616.903225806
2010-10-09,14920623.032258065
2010-10-10,14903629.161290323
2010-10-11,14886635.290322581
2010-10-12,14869641.41935484
2010-10-13,14852647.548387097
2010-10-14,14835653.677419355
2010-10-15,14818659.806451613
2010-10-16,14801665.935483871
2010-10-17,14784672.064516129
2010-10-18,14767678.193548387
2010-10-19,14750684.322580645
2010-10-20,14733690.451612903
2010-10-21,14716696.58064516
2010-10-22,14699702.709677419
2010-10-23,14682708.838709677
2010-10-24,14665714.967741935
2010-10-25,14648721.096774194
2010-10-26,14631727.225806452
2010-10-27,14614733.35483871
2010-10-28,14597739.483870968
2010-10-29,14580745.612903226
2010-10-30,14563751.741935484
2010-10-31,14546757.870967742
2010-11-01,14529764.0
2010-11-02,14558670.1
2010-11-03,14587576.2
2010-11-04,14616482.3
2010-11-05,14645388.4
2010-11-06,14674294.5
2010-11-07,14703200.6
2010-11-08,14732106.7
2010-11-09,14761012.8
2010-11-10,14789918.9
2010-11-11,14818825.0
2010-11-12,14847731.1
2010-11-13,14876637.2
2010-11-14,14905543.3
2010-11-15,14934449.4
2010-11-16,14963355.5
2010-11-17,14992261.6
2010-11-18,15021167.7
2010-11-19,15050073.8
2010-11-20,15078979.9
2010-11-21,15107886.0
2010-11-22,15136792.1
2010-11-23,15165698.2
2010-11-24,15194604.3
2010-11-25,15223510.4
2010-11-26,15252416.5
2010-11-27,15281322.6
2010-11-28,15310228.7
2010-11-29,15339134.8
2010-11-30,15368040.9
2010-12-01,15396947.0
2010-12-02,15365267.58064516
2010-12-03,15333588.161290323
2010-12-04,15301908.741935484
2010-12-05,15270229.322580645
2010-12-06,15238549.903225806
2010-12-07,15206870.483870968
2010-12-08,15175191.064516129
2010-12-09,15143511.64516129
2010-12-10,15111832.225806452
2010-12-11,15080152.806451613
2010-12-12,15048473.387096774
2010-12-13,15016793.967741936
2010-12-14,14985114.548387097
2010-12-15,14953435.129032258
2010-12-16,14921755.709677419
2010-12-17,14890076.290322581
2010-12-18,14858396.870967742
2010-12-19,14826717.451612903
2010-12-20,14795038.032258064
2010-12-21,14763358.612903226
2010-12-22,14731679.193548387
2010-12-23,14699999.774193548
2010-12-24,14668320.35483871
2010-12-25,14636640.935483871
2010-12-26,14604961.516129032
2010-12-27,14573282.096774194
2010-12-28,14541602.677419355
2010-12-29,14509923.258064516
2010-12-30,14478243.838709677
2010-12-31,14446564.41935484
2011-01-01,14414885.0
2011-01-02,14412377.129032258
2011-01-03,14409869.258064516
2011-01-04,14407361.387096774
2011-01-05,14404853.516129032
2011-01-06,14402345.64516129
2011-01-07,14399837.774193548
2011-01-08,14397329.903225806
2011-01-09,14394822.032258065
2011-01-10,14392314.161290323
2011-01-11,14389806.290322581
2011-01-12,14387298.41935484
2011-01-13,14384790.548387097
2011-01-14,14382282.677419355
2011-01-15,14379774.806451613
2011-01-16,14377266.935483871
2011-01-17,14374759.064516129
2011-01-18,14372251.193548387
2011-01-19,14369743.322580645
2011-01-20,14367235.451612903
2011-01-21,14364727.58064516
2011-01-22,14362219.709677419
2011-01-23,14359711.838709677
2011-01-24,14357203.967741935
2011-01-25,14354696.096774194
2011-01-26,14352188.225806452
2011-01-27,14349680.35483871
2011-01-28,14347172.483870968
2011-01-29,14344664.612903226
2011-01-30,14342156.741935484
2011-01-31,14339648.870967742
2011-02-01,14337141.0
2011-02-02,14375323.535714285
2011-02-03,14413506.07142857
2011-02-04,14451688.607142856
2011-02-05,14489871.142857144
2011-02-06,14528053.67857143
2011-02-07,14566236.214285715
2011-02-08,14604418.75
2011-02-09,14642601.285714285
2011-02-10,14680783.82142857
2011-02-11,14718966.357142856
2011-02-12,14757148.892857144
2011-02-13,14795331.42857143
2011-02-14,14833513.964285715
2011-02-15,14871696.5
2011-02-16,14909879.035714285
2011-02-17,14948061.57142857
2011-02-18,14986244.107142856
2011-02-19,15024426.642857144
2011-02-20,15062609.17857143
2011-02-21,15100791.714285715
2011-02-22,15138974.25
2011-02-23,15177156.785714285
2011-02-24,15215339.32142857
2011-02-25,15253521.857142858
2011-02-26,15291704.392857144
2011-02-27,15329886.92857143
2011-02-28,15368069.464285715
2011-03-01,15406252.0
2011-03-02,15380871.129032258
2011-03-03,15355490.258064516
2011-03-04,15330109.387096774
2011-03-05,15304728.516129032
2011-03-06,15279347.64516129
2011-03-07,15253966.774193548
2011-03-08,15228585.903225806
2011-03-09,15203205.032258065
2011-03-10,15177824.161290323
2011-03-11,15152443.290322581
2011-03-12,15127062.41935484
2011-03-13,15101681.548387097
2011-03-14,15076300.677419355
2011-03-15,15050919.806451613
2011-03-16,15025538.935483871
2011-03-17,15000158.064516129
2011-03-18,14974777.193548387
2011-03-19,14949396.322580645
2011-03-20,14924015.451612903
2011-03-21,14898634.58064516
2011-03-22,14873253.709677419
2011-03-23,14847872.838709677
2011-03-24,14822491.967741936
2011-03-25,14797111.096774194
2011-03-26,14771730.225806452
2011-03-27,14746349.35483871
2011-03-28,14720968.483870968
2011-03-29,14695587.612903226
2011-03-30,14670206.741935484
2011-03-31,14644825.870967742
2011-04-01,14619445.0
2011-04-02,14629031.6
2011-04-03,14638618.2
2011-04-04,14648204.8
2011-04-05,14657791.4
2011-04-06,14667378.0
2011-04-07,14676964.6
2011-04-08,14686551.2
2011-04-09,14696137.8
2011-04-10,14705724.4
2011-04-11,14715311.0
2011-04-12,14724897.6
2011-04-13,14734484.2
2011-04-14,14744070.8
2011-04-15,14753657.4
2011-04-16,14763244.0
2011-04-17,14772830.6
2011-04-18,14782417.2
2011-04-19,14792003.8
2011-04-20,14801590.4
2011-04-21,14811177.0
2011-04-22,14820763.6
2011-04-23,14830350.2
2011-04-24,14839936.8
2011-04-25,14849523.4
2011-04-26,14859110.0
2011-04-27,14868696.6
2011-04-28,14878283.2
2011-04-29,14887869.8
2011-04-30,14897456.4
2011-05-01,14907043.0
2011-05-02,14915273.548387097
2011-05-03,14923504.096774194
2011-05-04,14931734.64516129
2011-05-05,14939965.193548387
2011-05-06,14948195.741935484
2011-05-07,14956426.290322581
2011-05-08,14964656.838709677
2011-05-09,14972887.387096774
2011-05-10,14981117.935483871
2011-05-11,14989348.483870968
2011-05-12,14997579.032258065
2011-05-13,15005809.58064516
2011-05-14,15014040.129032258
2011-05-15,15022270.677419355
2011-05-16,15030501.225806452
2011-05-17,15038731.774193548
2011-05-18,15046962.322580645
2011-05-19,15055192.870967742
2011-05-20,15063423.41935484
2011-05-21,15071653.967741935
2011-05-22,15079884.516129032
2011-05-23,15088115.064516129
2011-05-24,15096345.612903226
2011-05-25,15104576.161290323
2011-05-26,15112806.709677419
2011-05-27,15121037.258064516
2011-05-28,15129267.806451613
2011-05-29,15137498.35483871
2011-05-30,15145728.903225806
2011-05-31,15153959.451612903
2011-06-01,15162190.0
2011-06-02,15151937.166666666
2011-06-03,15141684.333333334
2011-06-04,15131431.5
2011-06-05,15121178.666666666
2011-06-06,15110925.833333334
2011-06-07,15100673.0
2011-06-08,15090420.166666666
2011-06-09,15080167.333333334
2011-06-10,15069914.5
2011-06-11,15059661.666666666
2011-06-12,15049408.833333334
2011-06-13,15039156.0
2011-06-14,15028903.166666666
2011-06-15,15018650.333333334
2011-06-16,15008397.5
2011-06-17,14998144.666666666
2011-06-18,14987891.833333334
2011-06-19,14977639.0
2011-06-20,14967386.166666666
2011-06-21,14957133.333333334
2011-06-22,14946880.5
2011-06-23,14936627.666666666
2011-06-24,14926374.833333334
2011-06-25,14916122.0
2011-06-26,14905869.166666666
2011-06-27,14895616.333333334
2011-06-28,14885363.5
2011-06-29,14875110.666666666
2011-06-30,14864857.833333334
2011-07-01,14854605.0
2011-07-02,14868076.677419355
2011-07-03,14881548.35483871
2011-07-04,14895020.032258065
2011-07-05,14908491.709677419
2011-07-06,14921963.387096774
2011-07-07,14935435.064516129
2011-07-08,14948906.741935484
2011-07-09,14962378.41935484
2011-07-10,14975850.096774194
2011-07-11,14989321.774193548
2011-07-12,15002793.451612903
2011-07-13,15016265.129032258
2011-07-14,15029736.806451613
2011-07-15,15043208.483870968
2011-07-16,15056680.161290323
2011-07-17,15070151.838709677
2011-07-18,15083623.516129032
2011-07-19,15097095.193548387
2011-07-20,15110566.870967742
2011-07-21,15124038.548387097
2011-07-22,15137510.225806452
2011-07-23,15150981.903225806
2011-07-24,15164453.58064516
2011-07-25,15177925.258064516
2011-07-26,15191396.935483871
2011-07-27,15204868.612903226
2011-07-28,15218340.290322581
2011-07-29,15231811.967741936
2011-07-30,15245283.64516129
2011-07-31,15258755.322580645
2011-08-01,15272227.0
2011-08-02,15261958.64516129
2011-08-03,15251690.290322581
2011-08-04,15241421.935483871
2011-08-05,15231153.58064516
2011-08-06,15220885.225806452
2011-08-07,15210616.870967742
2011-08-08,15200348.516129032
2011-08-09,15190080.161290323
2011-08-10,15179811.806451613
2011-08-11,15169543.451612903
2011-08-12,15159275.096774194
2011-08-13,15149006.741935484
2011-08-14,15138738.387096774
2011-08-15,15128470.032258065
2011-08-16,15118201.677419355
2011-08-17,15107933.322580645
2011-08-18,15097664.967741935
2011-08-19,15087396.612903226
2011-08-20,15077128.258064516
2011-08-21,15066859.903225806
2011-08-22,15056591.548387097
2011-08-23,15046323.193548387
2011-08-24,15036054.838709677
2011-08-25,15025786.483870968
2011-08-26,15015518.129032258
2011-08-27,15005249.774193548
2011-08-28,14994981.41935484
2011-08-29,14984713.064516129
2011-08-30,14974444.709677419
2011-08-31,14964176.35483871
2011-09-01,14953908.0
2011-09-02,14953063.6
2011-09-03,14952219.2
2011-09-04,14951374.8
2011-09-05,14950530.4
2011-09-06,14949686.0
2011-09-07,14948841.6
2011-09-08,14947997.2
2011-09-09,14947152.8
2011-09-10,14946308.4
2011-09-11,14945464.0
2011-09-12,14944619.6
2011-09-13,14943775.2
2011-09-14,14942930.8
2011-09-15,14942086.4
2011-09-16,14941242.0
2011-09-17,14940397.6
2011-09-18,14939553.2
2011-09-19,14938708.8
2011-09-20,14937864.4
2011-09-21,14937020.0
2011-09-22,14936175.6
2011-09-23,14935331.2
2011-09-24,14934486.8
2011-09-25,14933642.4
2011-09-26,14932798.0
2011-09-27,14931953.6
2011-09-28,14931109.2
2011-09-29,14930264.8
2011-09-30,14929420.4
2011-10-01,14928576.0
2011-10-02,14921171.129032258
2011-10-03,14913766.258064516
2011-10-04,14906361.387096774
2011-10-05,14898956.516129032
2011-10-06,14891551.64516129
2011-10-07,14884146.774193548
2011-10-08,14876741.903225806
2011-10-09,14869337.032258065
2011-10-10,14861932.161290323
2011-10-11,14854527.290322581
2011-10-12,14847122.41935484
2011-10-13,14839717.548387097
2011-10-14,14832312.677419355
2011-10-15,14824907.806451613
2011-10-16,14817502.935483871
2011-10-17,14810098.064516129
2011-10-18,14802693.193548387
2011-10-19,14795288.322580645
2011-10-20,14787883.451612903
2011-10-21,14780478.58064516
2011-10-22,14773073.709677419
2011-10-23,14765668.838709677
2011-10-24,14758263.967741935
2011-10-25,14750859.096774194
2011-10-26,14743454.225806452
2011-10-27,14736049.35483871
2011-10-28,14728644.483870968
2011-10-29,14721239.612903226
2011-10-30,14713834.741935484
2011-10-31,14706429.870967742
2011-11-01,14699025.0
2011-11-02,14714947.933333334
2011-11-03,14730870.866666667
2011-11-04,14746793.8
2011-11-05,14762716.733333332
2011-11-06,14778639.666666666
2011-11-07,14794562.6
2011-11-08,14810485.533333333
2011-11-09,14826408.466666667
2011-11-10,14842331.4
2011-11-11,14858254.333333334
2011-11-12,14874177.266666668
2011-11-13,14890100.2
2011-11-14,14906023.133333333
2011-11-15,14921946.066666666
2011-11-16,14937869.0
2011-11-17,14953791.933333334
2011-11-18,14969714.866666667
2011-11-19,14985637.8
2011-11-20,15001560.733333332
2011-11-21,15017483.666666666
2011-11-22,15033406.6
2011-11-23,15049329.533333333
2011-11-24,15065252.466666667
2011-11-25,15081175.4
2011-11-26,15097098.333333334
2011-11-27,15113021.266666668
2011-11-28,15128944.2
2011-11-29,15144867.133333333
2011-11-30,15160790.066666666
2011-12-01,15176713.0
2011-12-02,15169569.58064516
2011-12-03,15162426.161290323
2011-12-04,15155282.741935484
2011-12-05,15148139.322580645
2011-12-06,15140995.903225806
2011-12-07,15133852.483870968
2011-12-08,15126709.064516129
2011-12-09,15119565.64516129
2011-12-10,15112422.225806452
2011-12-11,15105278.806451613
2011-12-12,15098135.387096774
2011-12-13,15090991.967741935
2011-12-14,15083848.548387097
2011-12-15,15076705.129032258
2011-12-16,15069561.709677419
2011-12-17,15062418.290322581
2011-12-18,15055274.870967742
2011-12-19,15048131.451612903
2011-12-20,15040988.032258065
2011-12-21,15033844.612903226
2011-12-22,15026701.193548387
2011-12-23,15019557.774193548
2011-12-24,15012414.35483871
2011-12-25,15005270.935483871
2011-12-26,14998127.516129032
2011-12-27,14990984.096774194
2011-12-28,14983840.677419355
2011-12-29,14976697.258064516
2011-12-30,14969553.838709677
2011-12-31,14962410.41935484
2012-01-01,14955267.0
2012-01-02,14947829.548387097
2012-01-03,14940392.096774194
2012-01-04,14932954.64516129
2012-01-05,14925517.193548387
2012-01-06,14918079.741935484
2012-01-07,14910642.290322581
2012-01-08,14903204.838709677
2012-01-09,14895767.387096774
2012-01-10,14888329.935483871
2012-01-11,14880892.483870968
2012-01-12,14873455.032258065
2012-01-13,14866017.58064516
2012-01-14,14858580.129032258
2012-01-15,14851142.677419355
2012-01-16,14843705.225806452
2012-01-17,14836267.774193548
2012-01-18,14828830.322580645
2012-01-19,14821392.870967742
2012-01-20,14813955.41935484
2012-01-21,14806517.967741935
2012-01-22,14799080.516129032
2012-01-23,14791643.064516129
2012-01-24,14784205.612903226
2012-01-25,14776768.161290323
2012-01-26,14769330.709677419
2012-01-27,14761893.258064516
2012-01-28,14754455.806451613
2012-01-29,14747018.35483871
2012-01-30,14739580.903225806
2012-01-31,14732143.451612903
2012-02-01,14724706.0
2012-02-02,14742367.379310345
2012-02-03,14760028.75862069
2012-02-04,14777690.137931034
2012-02-05,14795351.51724138
2012-02-06,14813012.896551725
2012-02-07,14830674.27586207
2012-02-08,14848335.655172413
2012-02-09,14865997.034482758
2012-02-10,14883658.413793104
2012-02-11,14901319.793103449
2012-02-12,14918981.172413792
2012-02-13,14936642.551724138
2012-02-14,14954303.931034483
2012-02-15,14971965.310344828
2012-02-16,14989626.689655172
2012-02-17,15007288.068965517
2012-02-18,15024949.448275862
2012-02-19,15042610.827586208
2012-02-20,15060272.206896551
2012-02-21,15077933.586206896
2012-02-22,15095594.965517242
2012-02-23,15113256.344827587
2012-02-24,15130917.72413793
2012-02-25,15148579.103448275
2012-02-26,15166240.48275862
2012-02-27,15183901.862068966
2012-02-28,15201563.24137931
2012-02-29,15219224.620689655
2012-03-01,15236886.0
2012-03-02,15220948.322580645
2012-03-03,15205010.64516129
2012-03-04,15189072.967741935
2012-03-05,15173135.290322581
2012-03-06,15157197.612903226
2012-03-07,15141259.935483871
2012-03-08,15125322.258064516
2012-03-09,15109384.58064516
2012-03-10,15093446.903225806
2012-03-11,15077509.225806452
2012-03-12,15061571.548387097
2012-03-13,15045633.870967742
2012-03-14,15029696.193548387
2012-03-15,15013758.516129032
2012-03-16,14997820.838709677
2012-03-17,14981883.161290323
2012-03-18,14965945.483870968
2012-03-19,14950007.806451613
2012-03-20,14934070.129032258
2012-03-21,14918132.451612903
2012-03-22,14902194.774193548
2012-03-23,14886257.096774194
2012-03-24,14870319.41935484
2012-03-25,14854381.741935484
2012-03-26,14838444.064516129
2012-03-27,14822506.387096774
2012-03-28,14806568.709677419
2012-03-29,14790631.032258064
2012-03-30,14774693.35483871
2012-03-31,14758755.677419355
2012-04-01,14742818.0
2012-04-02,14759896.233333332
2012-04-03,14776974.466666667
2012-04-04,14794052.7
2012-04-05,14811130.933333334
2012-04-06,14828209.166666666
2012-04-07,14845287.4
2012-04-08,14862365.633333333
2012-04-09,14879443.866666667
2012-04-10,14896522.1
2012-04-11,14913600.333333334
2012-04-12,14930678.566666666
2012-04-13,14947756.8
2012-04-14,14964835.033333333
2012-04-15,14981913.266666668
2012-04-16,14998991.5
2012-04-17,15016069.733333332
2012-04-18,15033147.966666667
2012-04-19,15050226.2
2012-04-20,15067304.433333334
2012-04-21,15084382.666666666
2012-04-22,15101460.9
2012-04-23,15118539.133333333
2012-04-24,15135617.366666667
2012-04-25,15152695.6
2012-04-26,15169773.833333334
2012-04-27,15186852.066666666
2012-04-28,15203930.3
2012-04-29,15221008.533333333
2012-04-30,15238086.766666668
2012-05-01,15255165.0
2012-05-02,15247212.935483871
2012-05-03,15239260.870967742
2012-05-04,15231308.806451613
2012-05-05,15223356.741935484
2012-05-06,15215404.677419355
2012-05-07,15207452.612903226
2012-05-08,15199500.548387097
2012-05-09,15191548.483870968
2012-05-10,15183596.41935484
2012-05-11,15175644.35483871
2012-05-12,15167692.290322581
2012-05-13,15159740.225806452
2012-05-14,15151788.161290323
2012-05-15,15143836.096774194
2012-05-16,15135884.032258065
2012-05-17,15127931.967741935
2012-05-18,15119979.903225806
2012-05-19,15112027.838709677
2012-05-20,15104075.774193548
2012-05-21,15096123.709677419
2012-05-22,15088171.64516129
2012-05-23,15080219.58064516
2012-05-24,15072267.516129032
2012-05-25,15064315.451612903
2012-05-26,15056363.387096774
2012-05-27,15048411.322580645
2012-05-28,15040459.258064516
2012-05-29,15032507.193548387
2012-05-30,15024555.129032258
2012-05-31,15016603.064516129
2012-06-01,15008651.0
2012-06-02,15009335.933333334
2012-06-03,15010020.866666667
2012-06-04,15010705.8
2012-06-05,15011390.733333332
2012-06-06,15012075.666666666
2012-06-07,15012760.6
2012-06-08,15013445.533333333
2012-06-09,15014130.466666667
2012-06-10,15014815.4
2012-06-11,15015500.333333334
2012-06-12,15016185.266666668
2012-06-13,15016870.2
2012-06-14,15017555.133333333
2012-06-15,15018240.066666666
2012-06-16,15018925.0
2012-06-17,15019609.933333334
2012-06-18,15020294.866666667
2012-06-19,15020979.8
2012-06-20,15021664.733333332
2012-06-21,15022349.666666666
2012-06-22,15023034.6
2012-06-23,15023719.533333333
2012-06-24,15024404.466666667
2012-06-25,15025089.4
2012-06-26,15025774.333333334
2012-06-27,15026459.266666668
2012-06-28,15027144.2
2012-06-29,15027829.133333333
2012-06-30,15028514.066666666
2012-07-01,15029199.0
2012-07-02,15045639.064516129
2012-07-03,15062079.129032258
2012-07-04,15078519.193548387
2012-07-05,15094959.258064516
2012-07-06,15111399.322580645
2012-07-07,15127839.387096774
2012-07-08,15144279.451612903
2012-07-09,15160719.516129032
2012-07-10,15177159.58064516
2012-07-11,15193599.64516129
2012-07-12,15210039.709677419
2012-07-13,15226479.774193548
2012-07-14,15242919.838709677
2012-07-15,15259359.903225806
2012-07-16,15275799.967741936
2012-07-17,15292240.032258065
2012-07-18,15308680.096774194
2012-07-19,15325120.161290323
2012-07-20,15341560.225806452
2012-07-21,15358000.290322581
2012-07-22,15374440.35483871
2012-07-23,15390880.41935484
2012-07-24,15407320.483870968
2012-07-25,15423760.548387097
2012-07-26,15440200.612903226
2012-07-27,15456640.677419355
2012-07-28,15473080.741935484
2012-07-29,15489520.806451613
2012-07-30,15505960.870967742
2012-07-31,15522400.935483871
2012-08-01,15538841.0
2012-08-02,15512890.064516129
2012-08-03,15486939.129032258
2012-08-04,15460988.193548387
2012-08-05,15435037.258064516
2012-08-06,15409086.322580645
2012-08-07,15383135.387096774
2012-08-08,15357184.451612903
2012-08-09,15331233.516129032
2012-08-10,15305282.58064516
2012-08-11,15279331.64516129
2012-08-12,15253380.709677419
2012-08-13,15227429.774193548
2012-08-14,15201478.838709677
2012-08-15,15175527.903225806
2012-08-16,15149576.967741936
2012-08-17,15123626.032258065
2012-08-18,15097675.096774194
2012-08-19,15071724.161290323
2012-08-20,15045773.225806452
2012-08-21,15019822.290322581
2012-08-22,14993871.35483871
2012-08-23,14967920.41935484
2012-08-24,14941969.483870968
2012-08-25,14916018.548387097
2012-08-26,14890067.612903226
2012-08-27,14864116.677419355
2012-08-28,14838165.741935484
2012-08-29,14812214.806451613
2012-08-30,14786263.870967742
2012-08-31,14760312.935483871
2012-09-01,14734362.0
2012-09-02,14754313.633333333
2012-09-03,14774265.266666668
2012-09-04,14794216.9
2012-09-05,14814168.533333333
2012-09-06,14834120.166666666
2012-09-07,14854071.8
2012-09-08,14874023.433333334
2012-09-09,14893975.066666666
2012-09-10,14913926.7
2012-09-11,14933878.333333334
2012-09-12,14953829.966666667
2012-09-13,14973781.6
2012-09-14,14993733.233333332
2012-09-15,15013684.866666667
2012-09-16,15033636.5
2012-09-17,15053588.133333333
2012-09-18,15073539.766666668
2012-09-19,15093491.4
2012-09-20,15113443.033333333
2012-09-21,15133394.666666666
2012-09-22,15153346.3
2012-09-23,15173297.933333334
2012-09-24,15193249.566666666
2012-09-25,15213201.2
2012-09-26,15233152.833333334
2012-09-27,15253104.466666667
2012-09-28,15273056.1
2012-09-29,15293007.733333334
2012-09-30,15312959.366666667
2012-10-01,15332911.0
2012-10-02,15315349.258064516
2012-10-03,15297787.516129032
2012-10-04,15280225.774193548
2012-10-05,15262664.032258065
2012-10-06,15245102.290322581
2012-10-07,15227540.548387097
2012-10-08,15209978.806451613
2012-10-09,15192417.064516129
2012-10-10,15174855.322580645
2012-10-11,15157293.58064516
2012-10-12,15139731.838709677
2012-10-13,15122170.096774194
2012-10-14,15104608.35483871
2012-10-15,15087046.612903226
2012-10-16,15069484.870967742
2012-10-17,15051923.129032258
2012-10-18,15034361.387096774
2012-10-19,15016799.64516129
2012-10-20,14999237.903225806
2012-10-21,14981676.161290323
2012-10-22,14964114.41935484
2012-10-23,14946552.677419355
2012-10-24,14928990.935483871
2012-10-25,14911429.193548387
2012-10-26,14893867.451612903
2012-10-27,14876305.709677419
2012-10-28,14858743.967741935
2012-10-29,14841182.225806452
2012-10-30,14823620.483870968
2012-10-31,14806058.741935484
2012-11-01,14788497.0
2012-11-02,14788160.9
2012-11-03,14787824.8
2012-11-04,14787488.7
2012-11-05,14787152.6
2012-11-06,14786816.5
2012-11-07,14786480.4
2012-11-08,14786144.3
2012-11-09,14785808.2
2012-11-10,14785472.1
2012-11-11,14785136.0
2012-11-12,14784799.9
2012-11-13,14784463.8
2012-11-14,14784127.7
2012-11-15,14783791.6
2012-11-16,14783455.5
2012-11-17,14783119.4
2012-11-18,14782783.3
2012-11-19,14782447.2
2012-11-20,14782111.1
2012-11-21,14781775.0
2012-11-22,14781438.9
2012-11-23,14781102.8
2012-11-24,14780766.7
2012-11-25,14780430.6
2012-11-26,14780094.5
2012-11-27,14779758.4
2012-11-28,14779422.3
2012-11-29,14779086.2
2012-11-30,14778750.1
2012-12-01,14778414.0
2012-12-02,14795961.903225806
2012-12-03,14813509.806451613
2012-12-04,14831057.709677419
2012-12-05,14848605.612903226
2012-12-06,14866153.516129032
2012-12-07,14883701.41935484
2012-12-08,14901249.322580645
2012-12-09,14918797.225806452
2012-12-10,14936345.129032258
2012-12-11,14953893.032258065
2012-12-12,14971440.935483871
2012-12-13,14988988.838709677
2012-12-14,15006536.741935484
2012-12-15,15024084.64516129
2012-12-16,15041632.548387097
2012-12-17,15059180.451612903
2012-12-18,15076728.35483871
2012-12-19,15094276.258064516
2012-12-20,15111824.161290323
2012-12-21,15129372.064516129
2012-12-22,15146919.967741935
2012-12-23,15164467.870967742
2012-12-24,15182015.774193548
2012-12-25,15199563.677419355
2012-12-26,15217111.58064516
2012-12-27,15234659.483870968
2012-12-28,15252207.387096774
2012-12-29,15269755.290322581
2012-12-30,15287303.193548387
2012-12-31,15304851.096774194
2013-01-01,15322399.0
2013-01-02,15297166.483870968
2013-01-03,15271933.967741935
2013-01-04,15246701.451612903
2013-01-05,15221468.935483871
2013-01-06,15196236.41935484
2013-01-07,15171003.903225806
2013-01-08,15145771.387096774
2013-01-09,15120538.870967742
2013-01-10,15095306.35483871
2013-01-11,15070073.838709677
2013-01-12,15044841.322580645
2013-01-13,15019608.806451613
2013-01-14,14994376.290322581
2013-01-15,14969143.774193548
2013-01-16,14943911.258064516
2013-01-17,14918678.741935484
2013-01-18,14893446.225806452
2013-01-19,14868213.709677419
2013-01-20,14842981.193548387
2013-01-21,14817748.677419355
2013-01-22,14792516.161290323
2013-01-23,14767283.64516129
2013-01-24,14742051.129032258
2013-01-25,14716818.612903226
2013-01-26,14691586.096774194
2013-01-27,14666353.58064516
2013-01-28,14641121.064516129
2013-01-29,14615888.548387097
2013-01-30,14590656.032258064
2013-01-31,14565423.516129032
2013-02-01,14540191.0
2013-02-02,14567109.0
2013-02-03,14594027.0
2013-02-04,14620945.0
2013-02-05,14647863.0
2013-02-06,14674781.0
2013-02-07,14701699.0
2013-02-08,14728617.0
2013-02-09,14755535.0
2013-02-10,14782453.0
2013-02-11,14809371.0
2013-02-12,14836289.0
2013-02-13,14863207.0
2013-02-14,14890125.0
2013-02-15,14917043.0
2013-02-16,14943961.0
2013-02-17,14970879.0
2013-02-18,14997797.0
2013-02-19,15024715.0
2013-02-20,15051633.0
2013-02-21,15078551.0
2013-02-22,15105469.0
2013-02-23,15132387.0
2013-02-24,15159305.0
2013-02-25,15186223.0
2013-02-26,15213141.0
2013-02-27,15240059.0
2013-02-28,15266977.0
2013-03-01,15293895.0
2013-03-02,15280803.58064516
2013-03-03,15267712.161290323
2013-03-04,15254620.741935484
2013-03-05,15241529.322580645
2013-03-06,15228437.903225806
2013-03-07,15215346.483870968
2013-03-08,15202255.064516129
2013-03-09,15189163.64516129
2013-03-10,15176072.225806452
2013-03-11,15162980.806451613
2013-03-12,15149889.387096774
2013-03-13,15136797.967741935
2013-03-14,15123706.548387097
2013-03-15,15110615.129032258
2013-03-16,15097523.709677419
2013-03-17,15084432.290322581
2013-03-18,15071340.870967742
2013-03-19,15058249.451612903
2013-03-20,15045158.032258065
2013-03-21,15032066.612903226
2013-03-22,15018975.193548387
2013-03-23,15005883.774193548
2013-03-24,14992792.35483871
2013-03-25,14979700.935483871
2013-03-26,14966609.516129032
2013-03-27,14953518.096774194
2013-03-28,14940426.677419355
2013-03-29,14927335.258064516
2013-03-30,14914243.838709677
2013-03-31,14901152.41935484
2013-04-01,14888061.0
2013-04-02,14904002.7
